기준일,출발구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min,total_record_count,completed_count,cancelled_count,completion_rate,cancellation_rate
2025-02-26,은평구,281.0,606800,281,2178903,281,19506.44241666667,281.0,9991.17515,281.0,6635.890533333333,281.0,2159.430604982206,7754.103202846975,7.754103202846975,69.41794454329775,35.55578345195729,23.615268801897983,326,281,45,0.8619631901840491,0.13803680981595093
2025-02-26,종로구,141.0,340500,141,1342853,141,7960.2731,141.0,5637.731116666667,141.0,4584.01765,141.0,2414.8936170212764,9523.780141843972,9.523780141843972,56.455837588652486,39.98390862884161,32.510763475177306,169,141,28,0.834319526627219,0.16568047337278108
2025-02-26,중구,85.0,195800,85,812421,85,3707.395583333333,85.0,4193.2898,85.0,2623.2228,85.0,2303.529411764706,9557.894117647058,9.557894117647058,43.616418627450976,49.33282117647058,30.861444705882352,109,85,24,0.7798165137614679,0.22018348623853212
2025-02-26,중랑구,197.0,425300,197,1562149,197,19080.13635,197.0,7004.910166666667,197.0,4887.10125,197.0,2158.8832487309646,7929.690355329949,7.929690355329949,96.85348401015229,35.55791962774958,24.807620558375632,221,197,24,0.8914027149321267,0.1085972850678733
2025-02-26,하남시,1.0,3100,1,13986,1,42.08638333333333,1.0,-4.145166666666666,1.0,30.359783333333333,1.0,3100.0,13986.0,13.986,42.08638333333333,-4.145166666666666,30.359783333333333,1,1,0,1.0,0.0
2025-02-27,강남구,192.0,478500,192,2014251,192,19103.139466666667,192.0,7943.16125,192.0,5880.077183333333,192.0,2492.1875,10490.890625,10.490890625,99.49551805555556,41.370631510416665,30.625401996527774,243,192,51,0.7901234567901234,0.20987654320987653
2025-02-27,강동구,314.0,687400,314,2469318,314,24426.305183333334,314.0,9098.858533333334,314.0,7278.347633333334,314.0,2189.171974522293,7864.070063694267,7.8640700636942675,77.7907808386412,28.977256475583864,23.179451061571125,362,314,48,0.8674033149171271,0.13259668508287292
2025-02-27,강북구,169.0,324300,169,1061345,169,11598.294316666666,169.0,5622.497983333334,169.0,3438.4006833333333,169.0,1918.9349112426034,6280.147928994083,6.280147928994083,68.62896045364892,33.26921883629191,20.34556617357002,183,169,14,0.9234972677595629,0.07650273224043716
2025-02-27,강서구,319.0,744300,319,3011396,319,30102.914533333333,319.0,9108.488033333333,319.0,9162.901183333333,319.0,2333.228840125392,9440.112852664577,9.440112852664576,94.36650323928944,28.553254022988504,28.723828160919542,359,319,40,0.8885793871866295,0.11142061281337047
2025-02-27,고양시일산동구,1.0,4700,1,35792,1,100.6095,1.0,10.295333333333334,1.0,68.05933333333333,1.0,4700.0,35792.0,35.792,100.6095,10.295333333333334,68.05933333333333,1,1,0,1.0,0.0
2025-02-27,고양시일산서구,1.0,3800,1,23747,1,78.99511666666668,1.0,7.117883333333333,1.0,30.671283333333335,1.0,3800.0,23747.0,23.747,78.99511666666668,7.117883333333333,30.671283333333335,1,1,0,1.0,0.0
2025-02-27,과천시,1.0,4200,1,28281,1,115.68161666666667,1.0,15.76605,1.0,80.75033333333334,1.0,4200.0,28281.0,28.281,115.68161666666667,15.76605,80.75033333333334,1,1,0,1.0,0.0
2025-02-27,관악구,162.0,320500,162,1004490,162,14623.591266666666,162.0,6148.619816666666,162.0,3619.8038333333334,162.0,1978.3950617283951,6200.555555555556,6.200555555555556,90.26908189300411,37.9544433127572,22.344468106995887,185,162,23,0.8756756756756757,0.12432432432432433
2025-02-27,광명시,3.0,8600,3,37940,3,276.87126666666666,3.0,-30.89176666666667,3.0,116.53095,3.0,2866.6666666666665,12646.666666666666,12.646666666666667,92.29042222222222,-10.297255555555557,38.843650000000004,3,3,0,1.0,0.0
2025-02-27,광진구,164.0,359900,164,1303539,164,6688.176916666666,164.0,5470.333283333333,164.0,3869.68435,164.0,2194.512195121951,7948.408536585366,7.948408536585366,40.78156656504065,33.35569075203252,23.595636280487806,186,164,22,0.8817204301075269,0.11827956989247312
2025-02-27,구로구,163.0,375800,163,1455334,163,18203.920583333333,163.0,5741.11745,163.0,4615.0365,163.0,2305.521472392638,8928.42944785276,8.92842944785276,111.68049437627812,35.22157944785276,28.31310736196319,192,163,29,0.8489583333333334,0.15104166666666666
2025-02-27,구리시,1.0,2000,1,6818,1,36.97611666666667,1.0,-3.401116666666667,1.0,18.85995,1.0,2000.0,6818.0,6.818,36.97611666666667,-3.401116666666667,18.85995,1,1,0,1.0,0.0
2025-02-27,금천구,79.0,178500,79,683947,79,8902.318033333333,79.0,3169.079566666667,79.0,2219.4432333333334,79.0,2259.493670886076,8657.556962025317,8.657556962025318,112.68757004219408,40.114931223628695,28.094218143459916,91,79,12,0.8681318681318682,0.13186813186813187
2025-02-27,김포시,5.0,24800,5,198287,5,399.36043333333333,5.0,29.7954,5.0,354.08526666666666,5.0,4960.0,39657.4,39.6574,79.87208666666666,5.95908,70.81705333333333,5,5,0,1.0,0.0
2025-02-27,남양주시,6.0,25900,6,185079,6,535.9174833333334,6.0,19.21921666666666,6.0,336.6870666666667,6.0,4316.666666666667,30846.5,30.8465,89.31958055555556,3.203202777777777,56.11451111111111,7,6,1,0.8571428571428571,0.14285714285714285
2025-02-27,노원구,549.0,1113900,549,3467961,549,42852.6089,549.0,15475.17705,549.0,12120.2878,549.0,2028.9617486338798,6316.868852459016,6.316868852459016,78.05575391621129,28.187936338797815,22.077026958105648,600,549,51,0.915,0.085
2025-02-27,도봉구,172.0,368700,172,1405671,172,16580.540666666668,172.0,5067.791616666666,172.0,4245.55,172.0,2143.6046511627906,8172.5058139534885,8.172505813953489,96.39849224806203,29.463904748062014,24.68343023255814,196,172,24,0.8775510204081632,0.12244897959183673
2025-02-27,동대문구,192.0,396700,192,1326280,192,18325.27881666667,192.0,6200.647116666667,192.0,4482.448766666666,192.0,2066.1458333333335,6907.708333333333,6.907708333333333,95.44416050347223,32.295037065972224,23.346087326388886,214,192,22,0.897196261682243,0.102803738317757
2025-02-27,동작구,132.0,263900,132,847192,132,11230.100583333333,132.0,4775.085516666667,132.0,2779.395016666667,132.0,1999.2424242424242,6418.121212121212,6.418121212121212,85.07651957070706,36.17489027777778,21.056022853535353,152,132,20,0.868421052631579,0.13157894736842105
2025-02-27,마포구,242.0,522800,242,1858052,242,17001.917566666667,242.0,7248.252316666667,242.0,5862.654533333333,242.0,2160.3305785123966,7677.900826446281,7.677900826446281,70.25585771349863,29.951455853994492,24.22584517906336,286,242,44,0.8461538461538461,0.15384615384615385
2025-02-27,부천시원미구,1.0,4200,1,28710,1,130.53066666666666,1.0,22.36795,1.0,85.46421666666667,1.0,4200.0,28710.0,28.71,130.53066666666666,22.36795,85.46421666666667,1,1,0,1.0,0.0
2025-02-27,서대문구,288.0,620400,288,2280551,288,17903.161416666666,288.0,8796.927333333333,288.0,7203.7369,288.0,2154.1666666666665,7918.579861111111,7.918579861111112,62.16375491898148,30.544886574074074,25.012975347222223,319,288,31,0.9028213166144201,0.09717868338557993
2025-02-27,서초구,128.0,330500,128,1454528,128,15386.884216666667,128.0,5960.91455,128.0,4325.859216666667,128.0,2582.03125,11363.5,11.3635,120.21003294270834,46.569644921875,33.795775130208334,155,128,27,0.8258064516129032,0.17419354838709677
2025-02-27,성동구,114.0,283300,114,1161900,114,8254.228583333334,114.0,4627.3764,114.0,3521.256533333333,114.0,2485.0877192982457,10192.105263157895,10.192105263157895,72.40551388888889,40.59102105263158,30.88821520467836,128,114,14,0.890625,0.109375
2025-02-27,성북구,179.0,373300,179,1291080,179,14783.808566666667,179.0,6260.548016666667,179.0,4293.81195,179.0,2085.4748603351954,7212.737430167598,7.212737430167598,82.59110931098697,34.97512858472998,23.987776256983242,202,179,23,0.8861386138613861,0.11386138613861387
2025-02-27,송파구,165.0,415900,165,1813795,165,19179.40838333333,165.0,5543.628416666666,165.0,4557.2505,165.0,2520.6060606060605,10992.69696969697,10.99269696969697,116.23883868686868,33.59774797979798,27.6197,191,165,26,0.8638743455497382,0.13612565445026178
2025-02-27,안양시동안구,1.0,4900,1,38318,1,133.72788333333332,1.0,3.78745,1.0,80.49855,1.0,4900.0,38318.0,38.318,133.72788333333332,3.78745,80.49855,1,1,0,1.0,0.0
2025-02-27,안양시만안구,1.0,4300,1,30389,1,130.81538333333333,1.0,18.63505,1.0,114.02166666666668,1.0,4300.0,30389.0,30.389,130.81538333333333,18.63505,114.02166666666668,1,1,0,1.0,0.0
2025-02-27,양천구,168.0,363200,168,1301308,168,20784.382916666666,168.0,4844.31265,168.0,4085.330033333333,168.0,2161.904761904762,7745.880952380952,7.745880952380952,123.71656498015872,28.835194345238094,24.317440674603173,184,168,16,0.9130434782608695,0.08695652173913043
2025-02-27,영등포구,201.0,553600,201,1754121,201,12692.141616666668,201.0,7913.1736,201.0,5414.248033333333,201.0,2754.228855721393,8726.970149253732,8.72697014925373,63.14498316749586,39.36902288557214,26.936557379767827,231,201,30,0.8701298701298701,0.12987012987012986
2025-02-27,용산구,79.0,202200,79,830078,79,4814.272733333333,79.0,2952.92895,79.0,2357.3432,79.0,2559.493670886076,10507.316455696202,10.507316455696202,60.9401611814346,37.37884746835443,29.839787341772148,96,79,17,0.8229166666666666,0.17708333333333334
2025-02-27,은평구,304.0,657800,304,2340249,304,11697.511016666667,304.0,9014.776933333333,304.0,7516.6746,304.0,2163.815789473684,7698.1875,7.6981875,38.47865466008772,29.653871491228067,24.725903289473685,345,304,40,0.881159420289855,0.11594202898550725
2025-02-27,의정부시,2.0,8000,2,51971,2,209.23911666666666,2.0,20.767833333333336,2.0,94.95405,2.0,4000.0,25985.5,25.9855,104.61955833333333,10.383916666666668,47.477025,2,2,0,1.0,0.0
2025-02-27,종로구,138.0,356700,138,1548248,138,8139.792433333333,138.0,5686.719733333333,138.0,5023.884533333333,138.0,2584.782608695652,11219.188405797102,11.219188405797102,58.98400314009662,41.208114009661834,36.40496038647343,162,138,24,0.8518518518518519,0.14814814814814814
2025-02-27,중구,79.0,201200,79,844179,79,6485.73165,79.0,3933.62605,79.0,2763.43555,79.0,2546.8354430379745,10685.810126582279,10.685810126582279,82.09786898734177,49.79273481012658,34.98019683544304,99,79,20,0.797979797979798,0.20202020202020202
2025-02-27,중랑구,212.0,478700,212,1429108,212,16403.53226666667,212.0,6344.7431166666665,212.0,4546.147516666667,212.0,2258.0188679245284,6741.075471698113,6.741075471698113,77.37515220125788,29.92803356918239,21.444092059748428,237,212,25,0.8945147679324894,0.10548523206751055
2025-02-27,하남시,1.0,1700,1,5219,1,48.612449999999995,1.0,24.32378333333333,1.0,20.00433333333333,1.0,1700.0,5219.0,5.219,48.612449999999995,24.32378333333333,20.00433333333333,1,1,0,1.0,0.0
2025-02-28,강남구,158.0,392500,158,1676813,158,23185.498916666667,158.0,7704.61265,158.0,4917.912,158.0,2484.1772151898736,10612.740506329113,10.612740506329114,146.74366402953586,48.763371202531644,31.1260253164557,197,158,37,0.8020304568527918,0.18781725888324874
2025-02-28,강동구,301.0,818200,301,2276824,301,21311.712966666666,301.0,11337.3619,301.0,6962.02525,301.0,2718.2724252491694,7564.199335548173,7.564199335548173,70.80303311184939,37.66565415282392,23.12965199335548,349,301,47,0.8624641833810889,0.1346704871060172
2025-02-28,강북구,137.0,285800,137,1013665,137,14932.095833333335,137.0,5083.08025,137.0,3478.0578666666665,137.0,2086.131386861314,7399.014598540146,7.399014598540146,108.99340024330901,37.102775547445255,25.387283698296837,165,137,28,0.8303030303030303,0.1696969696969697
2025-02-28,강서구,325.0,759500,325,2741412,325,33911.585966666666,325.0,11119.7237,325.0,8981.283066666667,325.0,2336.923076923077,8435.113846153847,8.435113846153847,104.34334143589743,34.21453446153846,27.63471712820513,385,325,58,0.8441558441558441,0.15064935064935064
2025-02-28,고양시덕양구,2.0,6400,2,27971,2,130.36194999999998,2.0,-9.388049999999998,2.0,75.51816666666667,2.0,3200.0,13985.5,13.9855,65.18097499999999,-4.694024999999999,37.759083333333336,2,2,0,1.0,0.0
2025-02-28,고양시일산동구,2.0,6600,2,32197,2,146.85916666666665,2.0,1.4524500000000007,2.0,60.04178333333334,2.0,3300.0,16098.5,16.0985,73.42958333333333,0.7262250000000003,30.02089166666667,2,2,0,1.0,0.0
2025-02-28,고양시일산서구,1.0,5400,1,46708,1,135.18666666666667,1.0,-10.813833333333333,1.0,90.14216666666667,1.0,5400.0,46708.0,46.708,135.18666666666667,-10.813833333333333,90.14216666666667,1,1,0,1.0,0.0
2025-02-28,관악구,164.0,314900,164,958858,164,15775.505166666666,164.0,6098.768316666667,164.0,3466.9675,164.0,1920.121951219512,5846.695121951219,5.846695121951219,96.19210467479674,37.18761168699187,21.140045731707318,194,164,28,0.845360824742268,0.14432989690721648
2025-02-28,광진구,151.0,333100,151,857266,151,8546.51435,151.0,6599.97415,151.0,2922.3557333333333,151.0,2205.9602649006624,5677.258278145695,5.677258278145695,56.59943278145695,43.7084380794702,19.35334922737307,175,151,23,0.8628571428571429,0.13142857142857142
2025-02-28,구로구,172.0,367600,172,1292740,172,19755.338983333335,172.0,6486.99495,172.0,4548.117433333334,172.0,2137.2093023255816,7515.930232558139,7.515930232558139,114.85662199612403,37.715086918604655,26.442543217054265,194,172,20,0.8865979381443299,0.10309278350515463
2025-02-28,구리시,2.0,3100,2,12898,2,197.40606666666667,2.0,28.239666666666665,2.0,110.27866666666668,2.0,1550.0,6449.0,6.449,98.70303333333334,14.119833333333332,55.13933333333334,2,2,0,1.0,0.0
2025-02-28,금천구,66.0,145500,66,580249,66,13584.439333333334,66.0,2695.2753000000002,66.0,1929.62105,66.0,2204.5454545454545,8791.651515151516,8.791651515151516,205.8248383838384,40.83750454545455,29.236682575757577,84,66,17,0.7857142857142857,0.20238095238095238
2025-02-28,김포시,4.0,18700,4,140445,4,313.5768833333333,4.0,2.828999999999999,4.0,206.52111666666667,4.0,4675.0,35111.25,35.11125,78.39422083333332,0.7072499999999997,51.63027916666667,4,4,0,1.0,0.0
2025-02-28,남양주시,3.0,11400,3,68139,3,278.11885,3.0,-25.642549999999996,3.0,150.84993333333333,3.0,3800.0,22713.0,22.713,92.70628333333333,-8.547516666666665,50.28331111111111,4,3,1,0.75,0.25
2025-02-28,노원구,525.0,1018600,525,3347345,525,50408.6531,525.0,16197.144633333333,525.0,11395.753166666667,525.0,1940.1904761904761,6375.895238095238,6.375895238095238,96.0164820952381,30.851704063492065,21.70619650793651,601,525,73,0.8735440931780366,0.12146422628951747
2025-02-28,도봉구,167.0,413500,167,1474604,167,14512.100533333332,167.0,5394.819433333333,167.0,4472.077716666667,167.0,2476.047904191617,8829.964071856288,8.829964071856288,86.89880558882236,32.30430798403194,26.77890848303393,199,167,32,0.8391959798994975,0.16080402010050251
2025-02-28,동대문구,172.0,399000,172,1223914,172,16936.177333333333,172.0,7006.38725,172.0,4119.193766666666,172.0,2319.767441860465,7115.779069767442,7.1157790697674415,98.46614728682171,40.73480959302326,23.948800968992245,198,172,25,0.8686868686868687,0.12626262626262627
2025-02-28,동작구,123.0,254100,123,849960,123,14096.77555,123.0,4557.427883333334,123.0,2974.608366666667,123.0,2065.8536585365855,6910.243902439024,6.910243902439024,114.60793130081301,37.052259214092146,24.18380785907859,146,123,22,0.8424657534246576,0.1506849315068493
2025-02-28,마포구,254.0,575600,254,1795160,254,17998.831233333334,254.0,10265.5035,254.0,6307.994283333333,254.0,2266.1417322834645,7067.55905511811,7.06755905511811,70.86154028871391,40.41536811023622,24.83462316272966,311,254,53,0.8167202572347267,0.17041800643086816
2025-02-28,부천시소사구,2.0,6000,2,35847,2,254.21488333333332,2.0,134.93110000000001,2.0,86.21933333333334,2.0,3000.0,17923.5,17.9235,127.10744166666666,67.46555000000001,43.10966666666667,2,2,0,1.0,0.0
2025-02-28,서대문구,232.0,487100,232,1783386,232,14719.443449999999,232.0,9541.228116666667,232.0,5982.322533333333,232.0,2099.5689655172414,7687.008620689655,7.687008620689655,63.445876939655165,41.125983261494255,25.785872988505744,275,232,42,0.8436363636363636,0.15272727272727274
2025-02-28,서초구,128.0,321100,128,1341717,128,15120.300266666667,128.0,6450.997666666667,128.0,4180.730016666666,128.0,2508.59375,10482.1640625,10.4821640625,118.12734583333334,50.39841927083334,32.66195325520833,161,128,32,0.7950310559006211,0.19875776397515527
2025-02-28,성남시분당구,1.0,4000,1,26581,1,108.00399999999999,1.0,24.38545,1.0,52.0796,1.0,4000.0,26581.0,26.581,108.00399999999999,24.38545,52.0796,1,1,0,1.0,0.0
2025-02-28,성동구,118.0,271600,118,1044967,118,7705.624866666667,118.0,5427.148483333333,118.0,3468.9488166666665,118.0,2301.6949152542375,8855.652542372882,8.855652542372882,65.30190564971751,45.99278375706215,29.397871327683614,137,118,19,0.8613138686131386,0.1386861313868613
2025-02-28,성북구,159.0,338100,159,1200918,159,12713.257933333332,159.0,6512.008633333333,159.0,4115.0176,159.0,2126.4150943396226,7552.943396226415,7.552943396226414,79.95759706498951,40.95602914046121,25.880613836477988,183,159,22,0.8688524590163934,0.12021857923497267
2025-02-28,송파구,196.0,465000,196,1929984,196,22405.1642,196.0,8316.991633333333,196.0,5676.14895,196.0,2372.4489795918366,9846.857142857143,9.846857142857143,114.31206224489796,42.433630782312925,28.95994362244898,244,196,45,0.8032786885245902,0.18442622950819673
2025-02-28,양주시,1.0,7300,1,73773,1,147.004,1.0,-26.028216666666665,1.0,162.91666666666666,1.0,7300.0,73773.0,73.773,147.004,-26.028216666666665,162.91666666666666,1,1,0,1.0,0.0
2025-02-28,양천구,196.0,400600,196,1341676,196,24530.859633333333,196.0,6780.471683333333,196.0,4532.037566666667,196.0,2043.8775510204082,6845.285714285715,6.845285714285715,125.15744710884354,34.594243282312924,23.122640646258503,218,196,21,0.8990825688073395,0.0963302752293578
2025-02-28,영등포구,194.0,435800,194,1616060,194,17224.188916666666,194.0,7622.073183333333,194.0,5487.9686,194.0,2246.3917525773195,8330.20618556701,8.330206185567011,88.78447895189004,39.28903702749141,28.28849793814433,236,194,42,0.8220338983050848,0.17796610169491525
2025-02-28,용산구,66.0,160800,66,653940,66,5519.781333333333,66.0,2929.0924666666665,66.0,2128.65935,66.0,2436.3636363636365,9908.181818181818,9.908181818181818,83.6330505050505,44.38018888888889,32.25241439393939,76,66,10,0.868421052631579,0.13157894736842105
2025-02-28,은평구,277.0,600700,277,2218334,277,18488.343516666668,277.0,10674.273033333333,277.0,6848.222633333334,277.0,2168.592057761733,8008.425992779783,8.008425992779783,66.74492244283995,38.535281708784595,24.722825391095068,317,277,39,0.8738170347003155,0.12302839116719243
2025-02-28,종로구,129.0,317100,129,1345215,129,9731.5032,129.0,7019.121183333334,129.0,4731.037933333333,129.0,2458.139534883721,10428.023255813954,10.428023255813955,75.43800930232557,54.411792118863055,36.6747126614987,166,129,37,0.7771084337349398,0.22289156626506024
2025-02-28,중구,73.0,177000,73,708943,73,3596.3252333333335,73.0,3630.6554166666665,73.0,2474.9463333333333,73.0,2424.6575342465753,9711.547945205479,9.71154794520548,49.2647292237443,49.735005707762554,33.903374429223746,102,73,29,0.7156862745098039,0.28431372549019607
2025-02-28,중랑구,201.0,487700,201,1647981,201,19042.6708,201.0,7567.163166666666,201.0,5364.92405,201.0,2426.36815920398,8198.910447761195,8.198910447761195,94.73965572139304,37.647577943615254,26.691164427860695,231,201,27,0.8701298701298701,0.11688311688311688
2025-02-28,하남시,1.0,3400,1,17646,1,86.89438333333332,1.0,-15.990166666666665,1.0,36.589333333333336,1.0,3400.0,17646.0,17.646,86.89438333333332,-15.990166666666665,36.589333333333336,3,1,2,0.3333333333333333,0.6666666666666666
2025-03-01,강남구,72.0,203000,72,1010544,72,11349.78585,72.0,2224.513283333333,72.0,2490.9526333333333,72.0,2819.4444444444443,14035.333333333334,14.035333333333334,157.63591458333335,30.89601782407407,34.59656435185185,83,72,11,0.8674698795180723,0.13253012048192772
2025-03-01,강동구,80.0,205700,80,962798,80,4964.271166666666,80.0,2349.23855,80.0,2369.04515,80.0,2571.25,12034.975,12.034975000000001,62.05338958333333,29.365481875,29.613064375,95,80,15,0.8421052631578947,0.15789473684210525
2025-03-01,강북구,60.0,121700,60,435006,60,2083.5080666666668,60.0,1741.7223333333334,60.0,1385.4528666666668,60.0,2028.3333333333333,7250.1,7.250100000000001,34.72513444444444,29.028705555555558,23.090881111111113,66,60,6,0.9090909090909091,0.09090909090909091
2025-03-01,강서구,141.0,377900,141,1808623,141,7030.291333333334,141.0,4561.715033333333,141.0,4662.265916666666,141.0,2680.1418439716313,12827.113475177304,12.827113475177304,49.86022222222223,32.35258888888889,33.065715721040185,171,141,29,0.8245614035087719,0.1695906432748538
2025-03-01,고양시덕양구,1.0,2900,1,9568,1,90.90216666666667,1.0,23.975216666666665,1.0,27.016450000000003,1.0,2900.0,9568.0,9.568,90.90216666666667,23.975216666666665,27.016450000000003,1,1,0,1.0,0.0
2025-03-01,고양시일산동구,2.0,10100,2,83135,2,66.49848333333333,2.0,51.414883333333336,2.0,131.71838333333335,2.0,5050.0,41567.5,41.5675,33.24924166666666,25.707441666666668,65.85919166666667,2,2,0,1.0,0.0
2025-03-01,관악구,70.0,163000,70,634555,70,2792.6718833333334,70.0,2181.6296166666666,70.0,1817.8718666666666,70.0,2328.5714285714284,9065.07142857143,9.065071428571429,39.89531261904762,31.16613738095238,25.969598095238094,79,70,9,0.8860759493670886,0.11392405063291139
2025-03-01,광명시,1.0,1500,1,4023,1,64.28221666666667,1.0,-22.065116666666665,1.0,14.594333333333333,1.0,1500.0,4023.0,4.023,64.28221666666667,-22.065116666666665,14.594333333333333,1,1,0,1.0,0.0
2025-03-01,광진구,45.0,110500,45,454285,45,2143.598,45.0,1459.5454333333332,45.0,1123.2929,45.0,2455.5555555555557,10095.222222222223,10.095222222222223,47.63551111111111,32.43434296296296,24.962064444444444,54,45,9,0.8333333333333334,0.16666666666666666
2025-03-01,구로구,55.0,138200,55,601859,55,2317.2135333333335,55.0,1980.7440833333333,55.0,1813.11825,55.0,2512.7272727272725,10942.89090909091,10.94289090909091,42.13115515151515,36.01352878787878,32.96578636363636,63,55,8,0.873015873015873,0.12698412698412698
2025-03-01,금천구,40.0,99700,40,415558,40,4750.820233333334,40.0,1355.1525666666666,40.0,1239.6807000000001,40.0,2492.5,10388.95,10.388950000000001,118.77050583333335,33.878814166666665,30.992017500000003,46,40,6,0.8695652173913043,0.13043478260869565
2025-03-01,김포시,6.0,31800,6,264108,6,621.6720666666668,6.0,-45.25606666666667,6.0,452.0666166666667,6.0,5300.0,44018.0,44.018,103.61201111111113,-7.5426777777777785,75.34443611111111,6,6,0,1.0,0.0
2025-03-01,남양주시,3.0,16400,3,139728,3,344.59445,3.0,3.1291666666666655,3.0,264.01095,3.0,5466.666666666667,46576.0,46.576,114.86481666666667,1.0430555555555552,88.00365,3,3,0,1.0,0.0
2025-03-01,노원구,175.0,362400,175,1318288,175,15345.62045,175.0,4110.195516666667,175.0,3792.7252333333336,175.0,2070.8571428571427,7533.074285714286,7.533074285714286,87.68925971428571,23.486831523809524,21.67271561904762,193,175,18,0.9067357512953368,0.09326424870466321
2025-03-01,도봉구,63.0,152700,63,706656,63,3381.8559166666664,63.0,1472.17225,63.0,1791.10845,63.0,2423.809523809524,11216.761904761905,11.216761904761904,53.68025264550264,23.367813492063494,28.430292857142856,70,63,7,0.9,0.1
2025-03-01,동대문구,90.0,215000,90,861824,90,2365.636,90.0,2376.67795,90.0,2723.3977666666665,90.0,2388.8888888888887,9575.822222222223,9.575822222222223,26.284844444444445,26.407532777777774,30.259975185185183,94,90,4,0.9574468085106383,0.0425531914893617
2025-03-01,동작구,50.0,121300,50,521673,50,3474.34015,50.0,1546.6860166666668,50.0,1359.3608833333333,50.0,2426.0,10433.46,10.433459999999998,69.486803,30.933720333333337,27.187217666666665,58,50,8,0.8620689655172413,0.13793103448275862
2025-03-01,마포구,71.0,159700,71,624342,71,4954.281266666667,71.0,2056.636233333333,71.0,1691.04295,71.0,2249.2957746478874,8793.549295774648,8.793549295774648,69.77860938967136,28.966707511737088,23.81750633802817,80,71,9,0.8875,0.1125
2025-03-01,부천시원미구,2.0,9800,2,78007,2,308.04099999999994,2.0,-2.389783333333333,2.0,136.12195,2.0,4900.0,39003.5,39.0035,154.02049999999997,-1.1948916666666665,68.060975,2,2,0,1.0,0.0
2025-03-01,서대문구,60.0,130500,60,450693,60,4186.544283333334,60.0,1785.4633333333334,60.0,1494.3123,60.0,2175.0,7511.55,7.511550000000001,69.77573805555556,29.757722222222224,24.905205000000002,65,60,5,0.9230769230769231,0.07692307692307693
2025-03-01,서초구,53.0,134300,53,512635,53,3349.1776833333333,53.0,1905.9059833333333,53.0,1588.4386,53.0,2533.9622641509436,9672.358490566037,9.672358490566037,63.19203176100629,35.960490251572324,29.970539622641507,69,53,16,0.7681159420289855,0.2318840579710145
2025-03-01,성남시수정구,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-03-01,성동구,25.0,59900,25,231317,25,190.81825,25.0,707.3536333333334,25.0,775.5384166666666,25.0,2396.0,9252.68,9.25268,7.6327300000000005,28.294145333333336,31.021536666666666,32,25,7,0.78125,0.21875
2025-03-01,성북구,57.0,128500,57,483258,57,3176.870066666667,57.0,1700.2429833333333,57.0,1470.7761333333333,57.0,2254.3859649122805,8478.21052631579,8.47821052631579,55.73456257309942,29.828824269005846,25.80309005847953,65,57,8,0.8769230769230769,0.12307692307692308
2025-03-01,송파구,86.0,196500,86,817636,86,4366.080633333333,86.0,2333.10995,86.0,2159.50595,86.0,2284.8837209302324,9507.39534883721,9.50739534883721,50.76837945736434,27.12918546511628,25.110534302325583,96,86,10,0.8958333333333334,0.10416666666666667
2025-03-01,양주시,1.0,6000,1,54005,1,163.411,1.0,5.159833333333333,1.0,113.31138333333334,1.0,6000.0,54005.0,54.005,163.411,5.159833333333333,113.31138333333334,2,1,1,0.5,0.5
2025-03-01,양천구,63.0,150700,63,666080,63,4670.795416666667,63.0,2009.2386666666666,63.0,1984.0214166666667,63.0,2392.063492063492,10572.698412698413,10.572698412698413,74.13960978835979,31.89267724867725,31.49240343915344,73,63,10,0.863013698630137,0.136986301369863
2025-03-01,영등포구,104.0,260700,104,1109504,104,7167.614433333333,104.0,3826.27305,104.0,3074.39475,104.0,2506.730769230769,10668.307692307691,10.66830769230769,68.91936955128205,36.791087019230766,29.56148798076923,121,104,17,0.859504132231405,0.14049586776859505
2025-03-01,용산구,47.0,118800,47,509962,47,1235.0221833333333,47.0,1679.1707,47.0,1370.1787666666667,47.0,2527.659574468085,10850.255319148937,10.850255319148937,26.27706773049645,35.72703617021276,29.152739716312055,56,47,9,0.8392857142857143,0.16071428571428573
2025-03-01,은평구,77.0,181900,77,732573,77,3822.788583333333,77.0,2098.4834,77.0,2112.3884000000003,77.0,2362.3376623376626,9513.935064935065,9.513935064935065,49.64660497835497,27.25303116883117,27.433615584415588,86,77,9,0.8953488372093024,0.10465116279069768
2025-03-01,종로구,63.0,196800,63,1022933,63,4476.77855,63.0,2564.7113833333333,63.0,3132.2432833333332,63.0,3123.809523809524,16237.031746031746,16.237031746031747,71.05997698412699,40.709704497354494,49.718147354497354,77,63,14,0.8181818181818182,0.18181818181818182
2025-03-01,중구,27.0,68000,27,300452,27,439.67175,27.0,1137.6149,27.0,978.9703166666667,27.0,2518.5185185185187,11127.851851851852,11.127851851851853,16.284138888888886,42.133885185185186,36.25815987654321,32,27,5,0.84375,0.15625
