요일번호,시간대,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min,요일명
0,18,4496,10123200,4496,39063375,4496,88854.17796666667,4496,165503.50525,4496,116327.41856666666,4496,2251.6014234875447,8688.473087188611,8.688473087188612,19.76293993920522,36.81127785809608,25.87353615806643,월요일
0,19,2922,6764100,2922,27090701,2922,41907.08236666667,2922,90454.48865,2922,66559.45696666666,2922,2314.887063655031,9271.2871321013,9.271287132101302,14.341917305498518,30.95636161875428,22.778732705909196,월요일
0,20,2175,5405900,2175,23010063,2175,32386.56771666667,2175,74552.46708333334,2175,51866.70765,2175,2485.4712643678163,10579.339310344827,10.579339310344826,14.890375961685825,34.276996360153255,23.846762137931034,월요일
0,21,1313,3338000,1313,14776443,1313,18660.791400000002,1313,46840.94551666667,1313,31750.1979,1313,2542.269611576542,11253.955064737243,11.253955064737243,14.212331607006856,35.674749060675296,24.181415003808073,월요일
0,22,686,1668300,686,6879475,686,6621.4532,686,19992.918333333335,686,14500.011833333334,686,2431.9241982507288,10028.389212827988,10.028389212827987,9.65226413994169,29.14419582118562,21.1370434888241,월요일
0,23,374,876500,374,3576326,374,3594.5899666666664,374,10587.72525,374,8302.1765,374,2343.5828877005347,9562.36898395722,9.562368983957219,9.61120311942959,28.309425802139035,22.198332887700534,월요일
1,0,181,473200,181,2247136,181,3029.8219833333333,181,7070.209383333333,181,3978.6375666666663,181,2614.3646408839777,12415.116022099448,12.415116022099449,16.73934797421731,39.0619302946593,21.981423020257825,화요일
1,1,120,311600,120,1518598,120,1566.0397166666667,120,3797.982916666667,120,2734.68405,120,2596.6666666666665,12654.983333333334,12.654983333333334,13.050330972222222,31.64985763888889,22.789033749999998,화요일
1,2,154,452900,154,2332192,154,3367.6217,154,3769.2836666666667,154,3953.9975333333336,154,2940.909090909091,15144.103896103896,15.144103896103896,21.867673376623376,24.475867965367964,25.67530865800866,화요일
1,3,205,580600,205,3140111,205,3872.5271833333336,205,5041.136716666667,205,4786.58805,205,2832.1951219512193,15317.61463414634,15.317614634146342,18.890376504065042,24.59091081300813,23.349210000000003,화요일
1,4,818,1645800,818,5150406,818,44161.84288333333,818,21308.275633333335,818,13297.493383333333,818,2011.9804400977996,6296.339853300734,6.296339853300734,53.987582986960064,26.049236715566423,16.256104380603094,화요일
1,5,1137,2784000,1137,11092278,1137,66185.02518333333,1137,52476.10911666667,1137,26071.630083333333,1137,2448.5488126649075,9755.74142480211,9.75574142480211,58.210224435649366,46.153130269715625,22.930193564936967,화요일
1,6,3151,6631500,3151,23070726,3151,296552.4920833333,3151,145035.07929999998,3151,75382.88106666667,3151,2104.5699777848304,7321.715645826722,7.321715645826722,94.11377089283825,46.028270168200564,23.92347859938644,화요일
1,7,23335,56477680,23335,220770870,23335,6372979.649983333,23335,1139070.9951833333,23335,765882.6174,23335,2420.2991214913222,9460.932933361903,9.460932933361903,273.10819155703166,48.81384166202414,32.82119637454468,화요일
1,8,21714,46844300,21714,167520293,21714,6981069.361133333,21714,1139388.9118000001,21714,574539.6091666666,21714,2157.3316754167818,7714.851846734826,7.714851846734826,321.50084558963493,52.47254820852906,26.45940909858463,화요일
1,9,14375,32036080,14375,110968092,14375,411386.3413,14375,608549.2148,14375,349246.38851666666,14375,2228.5968695652173,7719.519443478261,7.71951944347826,28.618180264347824,42.33385842086956,24.295400940289856,화요일
1,10,20384,45122100,20384,162165329,20384,4692990.515166667,20384,525900.9974333333,20384,483230.4139,20384,2213.6038069073784,7955.52045722135,7.95552045722135,230.22912652897702,25.79969571395866,23.706358609693876,화요일
1,11,25229,57007780,25229,205832760,25229,311664.56358333334,25229,617076.3953833333,25229,575349.0429333333,25229,2259.613143604582,8158.57782710373,8.15857782710373,12.353425168787242,24.45901127208107,22.805067300857477,화요일
1,12,27948,63730480,27948,228363890,27948,691936.1498166666,27948,667039.97785,27948,645016.9174,27948,2280.3234578502934,8171.02798053528,8.17102798053528,24.757984464600924,23.86718111671676,23.079179812508947,화요일
1,13,25412,56271600,25412,203453462,25412,580933.9862666667,25412,570302.9762833333,25412,610523.2206333333,25412,2214.37116322997,8006.196363922556,8.006196363922555,22.86061649089669,22.44227043457159,24.02499687680361,화요일
1,14,32518,73663800,32518,269433520,32518,697892.1894333333,32518,1080340.9991666668,32518,835991.2571833334,32518,2265.323820653177,8285.673165631342,8.285673165631342,21.46171933800767,33.222861158947865,25.70856932109396,화요일
1,15,27032,61360780,27032,215195299,27032,1390635.8299833334,27032,1373002.99295,27032,754223.0439833333,27032,2269.9311926605506,7960.761282923942,7.960761282923943,51.4440600023429,50.79176505438,27.90111882152017,화요일
1,16,13407,30227500,13407,112180202,13407,593547.1801166667,13407,769089.28775,13407,404782.86416666664,13407,2254.605802938763,8367.285895427762,8.367285895427761,44.271438809328465,57.364756302677705,30.19190453991696,화요일
1,17,8269,18840000,8269,72186155,8269,493959.0946,8269,406572.1515833333,8269,241765.56973333334,8269,2278.3891643487727,8729.7321320595,8.7297321320595,59.736255242471884,49.1682369794816,29.23758250493812,화요일
1,18,4410,10971980,4410,40488068,4410,104310.49036666667,4410,177767.18843333333,4410,114312.31068333333,4410,2487.9773242630386,9180.967800453514,9.180967800453514,23.653172418745275,40.310020052910055,25.921158885109598,화요일
1,19,3099,7394700,3099,30568504,3099,64294.4163,3099,116362.73035,3099,74437.52131666667,3099,2386.156824782188,9863.989674088416,9.863989674088415,20.746826815101645,37.54847704098096,24.01985198988921,화요일
1,20,2342,5895400,2342,25366362,2342,55448.65271666667,2342,105188.00471666666,2342,57118.736,2342,2517.2502134927413,10831.068317677198,10.831068317677198,23.67576973384572,44.913750946484484,24.388871050384285,화요일
1,21,1333,3351000,1333,14343516,1333,31537.062666666665,1333,62777.19966666667,1333,31535.697916666664,1333,2513.8784696174043,10760.327081770443,10.760327081770443,23.658711677919477,47.09467341835459,23.657687859464865,화요일
1,22,699,1657300,699,6752840,699,11663.284133333333,699,25855.462466666668,699,14205.627233333333,699,2370.958512160229,9660.71530758226,9.660715307582262,16.68567114926085,36.989216690510254,20.322785741535526,화요일
1,23,408,983600,408,4053348,408,4380.405783333334,408,13010.682716666666,408,8698.422916666666,408,2410.7843137254904,9934.676470588236,9.934676470588236,10.736288684640524,31.888928227124183,21.319664011437908,화요일
2,0,244,654900,244,3136427,244,4817.281566666667,244,10329.3648,244,5682.969333333333,244,2684.0163934426228,12854.209016393443,12.854209016393442,19.742957240437157,42.333462295081965,23.290857923497267,수요일
2,1,141,357400,141,1544790,141,3546.4931166666665,141,5477.1411,141,2958.60595,141,2534.751773049645,10955.95744680851,10.95595744680851,25.15243345153664,38.84497234042553,20.983020921985815,수요일
2,2,143,390300,143,2021430,143,4450.795533333333,143,3984.5732000000003,143,3209.7264,143,2729.3706293706296,14135.874125874127,14.135874125874127,31.124444289044288,27.864148251748254,22.44563916083916,수요일
2,3,312,955200,312,5249237,312,10259.902866666667,312,8684.615383333334,312,8018.616166666667,312,3061.5384615384614,16824.477564102563,16.824477564102562,32.88430405982906,27.835305715811966,25.700692841880343,수요일
2,4,637,1348800,637,4485482,637,29235.570033333333,637,17933.609116666667,637,10633.918683333333,637,2117.425431711146,7041.5729984301415,7.041572998430142,45.89571433804291,28.153232522239666,16.69374989534275,수요일
2,5,1309,2977800,1309,11719800,1309,96651.36375,1309,60487.60246666666,1309,29386.82495,1309,2274.866310160428,8953.246753246753,8.953246753246752,73.83603036669213,46.20901639928699,22.44982807486631,수요일
2,6,3365,7462300,3365,24699627,3365,342171.0633833333,3365,151343.60128333332,3365,79156.6869,3365,2217.6225854383356,7340.15661218425,7.340156612184249,101.68530858345716,44.97581018821198,23.523532511144133,수요일
2,7,24352,57764400,24352,227659462,24352,6329190.8122499995,24352,1185682.5819166666,24352,774733.4231666666,24352,2372.0597897503285,9348.696698423128,9.348696698423128,259.9043533282687,48.68933072916666,31.813954630694262,수요일
2,8,22945,49166400,22945,174530293,22945,7201792.72715,22945,1230770.78245,22945,598097.01515,22945,2142.793636957943,7606.462976683373,7.606462976683373,313.8719863652212,53.64004281760732,26.06655110699499,수요일
2,9,14899,31957500,14899,110516763,14899,429083.3288,14899,623462.8090833334,14899,352818.9187166667,14899,2144.942613598228,7417.730250352372,7.417730250352372,28.799471696086986,41.84595000223729,23.68071137100924,수요일
2,10,21149,47225800,21149,168397999,21149,4867055.142866666,21149,540136.90285,21149,499416.12545,21149,2233.003924535439,7962.456806468391,7.962456806468391,230.13169146846974,25.539595387488767,23.614172086150646,수요일
2,11,26495,58792480,26495,208015960,26495,341962.58756666665,26495,661488.3587333333,26495,597422.1117333333,26495,2219.002830722778,7851.140215134931,7.851140215134931,12.906683810781908,24.96653552494181,22.548485062590427,수요일
2,12,29002,65316400,29002,244385942,29002,774338.7868333333,29002,722406.7573666667,29002,690407.2381666667,29002,2252.1343355630647,8426.520308944211,8.42652030894421,26.699496132450633,24.908859987816932,23.805504384755075,수요일
2,13,25843,57035800,25843,209396588,25843,640830.9837833333,25843,593225.2126,25843,627744.9439166667,25843,2207.01156986418,8102.6424176759665,8.102642417675966,24.79708175456926,22.95496701621329,24.290714851861885,수요일
2,14,33033,74310200,33033,272247159,33033,690331.56705,33033,1119114.8152166666,33033,860430.23555,33033,2249.5746677564857,8241.672236854056,8.241672236854056,20.898240155299245,33.87869146661419,26.04759590560954,수요일
2,15,28158,62296600,28158,226949272,28158,1561215.92795,28158,1514587.9173,28158,811542.4223666666,28158,2212.39434618936,8059.850557568009,8.059850557568009,55.44484437637616,53.788902525037294,28.82102501479745,수요일
2,16,13464,30594100,13464,111195667,13464,668777.9151833333,13464,855056.38905,13464,405514.19423333334,13464,2272.289067142008,8258.739379084967,8.258739379084968,49.67156232793622,63.50686193181818,30.118404206278473,수요일
2,17,8240,19128600,8240,74483164,8240,599719.29265,8240,442200.98225,8240,244840.68366666668,8240,2321.4320388349515,9039.218932038835,9.039218932038835,72.78146755461165,53.66516774878641,29.713675202265375,수요일
2,18,4210,9578700,4210,36155930,4210,117551.38626666667,4210,184038.41543333334,4210,105829.83965000001,4210,2275.225653206651,8588.106888361046,8.588106888361047,27.921944481393506,43.714587988915284,25.13772913301663,수요일
2,19,2820,6763200,2820,27830981,2820,62373.62461666667,2820,112479.94743333333,2820,68642.95586666667,2820,2398.2978723404253,9869.14219858156,9.86914219858156,22.118306601654847,39.886506182033095,24.341473711583927,수요일
2,20,2613,6586500,2613,27903077,2613,76200.68605,2613,131485.3767,2613,64257.548233333335,2613,2520.665901262916,10678.559892843476,10.678559892843476,29.162145445847685,50.31970022962112,24.591484207169284,수요일
2,21,1152,2974600,1152,13107241,1152,31466.94845,1152,57325.31876666666,1152,28547.725133333333,1152,2582.1180555555557,11377.813368055555,11.377813368055556,27.31505941840278,49.76156142939814,24.781011400462962,수요일
2,22,719,1747200,719,7185051,719,10731.51845,719,26350.074783333333,719,15375.445899999999,719,2430.0417246175243,9993.116828929069,9.993116828929068,14.925616759388038,36.64822640241076,21.38448664812239,수요일
2,23,385,957000,385,3979617,385,6568.48155,385,14809.82505,385,8556.438266666666,385,2485.714285714286,10336.667532467533,10.336667532467532,17.06099103896104,38.46707805194805,22.22451497835498,수요일
3,0,215,589100,215,2895020,215,3851.4607,215,8418.107183333334,215,5097.8049,215,2740.0,13465.209302325582,13.465209302325581,17.91377069767442,39.153986899224805,23.710720465116278,목요일
3,1,147,356700,147,1564643,147,2651.0926833333333,147,5470.31015,147,3096.4641500000002,147,2426.530612244898,10643.829931972788,10.643829931972789,18.03464410430839,37.212994217687076,21.064381972789118,목요일
3,2,169,441600,169,2205251,169,4571.759166666667,169,4174.7438,169,3641.786633333333,169,2613.01775147929,13048.8224852071,13.0488224852071,27.051829388560158,24.70262603550296,21.549033333333334,목요일
3,3,219,624700,219,3467525,219,9074.230866666667,219,5457.603866666666,219,5195.4618,219,2852.511415525114,15833.447488584476,15.833447488584476,41.43484414003044,24.920565601217653,23.723569863013697,목요일
3,4,819,1643400,819,5023107,819,41976.55838333334,819,19915.770866666666,819,12833.120716666666,819,2006.5934065934066,6133.219780219781,6.133219780219781,51.253429039479045,24.317180545380545,15.669256064306063,목요일
3,5,1153,2748200,1153,11467955,1153,69829.58356666667,1153,54277.033533333335,1153,27069.217099999998,1153,2383.5212489158716,9946.188204683434,9.946188204683434,60.56338557386528,47.074617114773055,23.477204770164786,목요일
3,6,3077,6495500,3077,22432404,3077,281063.6289333333,3077,137846.89716666666,3077,72736.90888333334,3077,2110.9847253818652,7290.349041273968,7.290349041273968,91.34339581843787,44.799121601126636,23.63890441447297,목요일
3,7,22620,53927700,22620,211568961,22620,6158363.418866667,22620,1056047.0254166666,22620,726764.0951333334,22620,2384.071618037135,9353.181299734748,9.353181299734748,272.2530247067492,46.68642906351312,32.12927034188034,목요일
3,8,21668,49097980,21668,171853819,21668,6818509.651816666,21668,1084151.0974,21668,577854.79475,21668,2265.921174081595,7931.226647590917,7.9312266475909174,314.6810804788936,50.034663900683036,26.66858015275983,목요일
3,9,13858,30283780,13858,103104292,13858,362466.37341666664,13858,545851.9986333334,13858,329773.0861,13858,2185.29224996392,7440.055707894357,7.4400557078943566,26.155749272381776,39.388944915091166,23.796585806032617,목요일
3,10,20329,45195740,20329,160618443,20329,4372330.8093,20329,497165.03645,20329,484578.035,20329,2223.2151114171875,7900.9514978602,7.9009514978602,215.07849915391805,24.455951421614444,23.836786610261203,목요일
3,11,24741,56867880,24741,204008696,24741,315543.3019833333,24741,595811.5472333333,24741,574921.99395,24741,2298.527949557415,8245.77405925387,8.24577405925387,12.753862090591864,24.081950900664214,23.237621516915244,목요일
3,12,27280,62423080,27280,229505436,27280,764646.1783833334,27280,638520.35155,27280,643009.2901666667,27280,2288.2360703812315,8412.95586510264,8.41295586510264,28.02955199352395,23.40617124450147,23.570721780303032,목요일
3,13,24622,54721280,24622,203712687,24622,581780.63875,24622,548606.33245,24622,606139.1841,24622,2222.4547152952646,8273.604378198359,8.273604378198359,23.62848829299001,22.28114419827796,24.617788323450572,목요일
3,14,31067,70532900,31067,258700285,31067,645128.4295666667,31067,1001804.6648333333,31067,817292.0676166667,31067,2270.3479576399395,8327.173045353591,8.327173045353591,20.765713765946717,32.24658527805496,26.307402311670476,목요일
3,15,26437,59443800,26437,214362525,26437,1355216.6156166666,26437,1329184.51745,26437,771358.0890833334,26437,2248.507773196656,8108.428528199115,8.108428528199115,51.262118077568054,50.27743380300336,29.17721712309768,목요일
3,16,12949,29008400,12949,105956287,12949,555937.33245,12949,740765.96725,12949,395983.65448333335,12949,2240.203876747239,8182.58452390146,8.18258452390146,42.932839018457024,57.20642267742683,30.580249786341287,목요일
3,17,8302,18826600,8302,72646445,8302,488137.67531666666,8302,407517.9764666667,8302,249069.88936666667,8302,2267.7186220187905,8750.475186701999,8.750475186702,58.79760001405284,49.086723255440454,30.001191202922993,목요일
3,18,4134,9341500,4134,36250612,4134,94929.89745,4134,170907.23686666667,4134,110522.25331666667,4134,2259.6758587324625,8768.895016932753,8.768895016932753,22.96320693033382,41.34185700693437,26.73494274713756,목요일
3,19,3163,7438500,3163,29952548,3163,67468.57821666666,3163,121960.88343333334,3163,77705.73636666666,3163,2351.723047739488,9469.664242807461,9.469664242807461,21.33056535462114,38.55861000105385,24.56709970492149,목요일
3,20,2255,5717800,2255,25184929,2255,64766.55745,2255,113128.1705,2255,58489.20918333333,2255,2535.609756097561,11168.482926829269,11.168482926829268,28.721311507760532,50.167703104212855,25.93756504804139,목요일
3,21,1330,3375700,1330,14623256,1330,39567.9057,1330,68977.49606666667,1330,33256.58696666667,1330,2538.1203007518798,10994.92932330827,10.99492932330827,29.750305037593986,51.86277899749374,25.004952606516294,목요일
3,22,689,1614600,689,6501090,689,13763.12945,689,29298.983350000002,689,14235.145333333334,689,2343.396226415094,9435.544267053701,9.435544267053702,19.975514441219158,42.52392358490567,20.660588292210935,목요일
3,23,430,990700,430,3963737,430,7468.526616666667,430,15415.711516666666,430,9021.615866666667,430,2303.953488372093,9217.993023255814,9.217993023255815,17.368666550387598,35.85049189922481,20.980502015503877,목요일
4,0,222,610400,222,2962738,222,4456.97015,222,9323.705866666667,222,5375.814083333333,222,2749.5495495495497,13345.666666666666,13.345666666666666,20.076442117117118,41.99867507507508,24.21537875375375,금요일
4,1,136,343100,136,1522832,136,3042.430566666667,136,4714.854066666667,136,2986.389166666667,136,2522.794117647059,11197.29411764706,11.19729411764706,22.37081299019608,34.668044607843136,21.95874387254902,금요일
4,2,209,562600,209,2733931,209,4235.0952,209,5835.3149,209,4498.516366666667,209,2691.866028708134,13081.009569377991,13.081009569377992,20.263613397129184,27.920166985645935,21.524001754385964,금요일
4,3,258,737600,258,3747861,258,7157.1828000000005,258,7165.2143,258,6246.55745,258,2858.9147286821703,14526.593023255815,14.526593023255815,27.741018604651163,27.772148449612402,24.211462984496126,금요일
4,4,629,1327900,629,4386263,629,25500.851000000002,629,17506.25325,629,10650.6754,629,2111.128775834658,6973.391096979332,6.9733910969793325,40.54189348171702,27.83188116057234,16.932711287758348,금요일
4,5,1235,2770100,1235,10878376,1235,90537.58896666666,1235,55609.9824,1235,27661.615683333333,1235,2242.995951417004,8808.401619433198,8.808401619433198,73.30978863697706,45.02832582995951,22.398069379217276,금요일
4,6,2990,6077700,2990,19114334,2990,300472.01341666665,2990,137113.69483333334,2990,59649.2586,2990,2032.675585284281,6392.753846153846,6.3927538461538465,100.49231217948717,45.85742302118172,19.949584816053513,금요일
4,7,22100,54011780,22100,207291072,22100,5954029.425183333,22100,1006637.69475,22100,664479.7517666667,22100,2443.9719457013575,9379.686515837104,9.379686515837104,269.4130961621418,45.54921695701358,30.06695709351433,금요일
4,8,21731,48165360,21731,166351222,21731,6807000.992916667,21731,1021307.392,21731,546270.7024666667,21731,2216.435506879573,7655.019189176752,7.655019189176752,313.2391971338948,46.997717178224654,25.137853870814354,금요일
4,9,15704,34010680,15704,115285552,15704,367213.09765,15704,580628.6278166667,15704,368242.8942,15704,2165.733571064697,7341.158430973001,7.3411584309730005,23.383411719943965,36.9732951997368,23.44898714977076,금요일
4,10,21659,48652680,21659,172545868,21659,4439757.922566666,21659,543660.6283833333,21659,517434.16706666665,21659,2246.3031534235192,7966.4743524631795,7.966474352463179,204.98443707311816,25.100910863074628,23.890030336888437,금요일
4,11,25889,57206680,25889,196957553,25889,332122.8910333333,25889,667802.1091333333,25889,583458.5198666666,25889,2209.690602186257,7607.76982502221,7.60776982502221,12.828726139801974,25.794820546692932,22.536927647520827,금요일
4,12,27369,61772860,27369,223149014,27369,717304.0449833333,27369,669290.4795333333,27369,650673.1170833333,27369,2257.0375242062187,8153.349190690197,8.153349190690196,26.208631845640443,24.454327141413035,23.774091749180947,금요일
4,13,24768,55684300,24768,200283218,24768,590501.96285,24768,568840.92035,24768,614995.6940666666,24768,2248.2356266149873,8086.370235788114,8.086370235788113,23.841326019460595,22.96676842498385,24.830252505921617,금요일
4,14,31261,68877000,31261,249993911,31261,710059.6805666666,31261,1120095.18175,31261,848939.9033666666,31261,2203.288442468251,7996.990211445571,7.996990211445571,22.71391448023629,35.8304335034068,27.156517813462994,금요일
4,15,25296,55044800,25296,198008184,25296,1476580.1103166665,25296,1416047.0871666668,25296,753314.7978,25296,2176.0278304870335,7827.648007590133,7.827648007590133,58.37207899733818,55.979091048650645,29.779996750474382,금요일
4,16,12256,27630300,12256,101132446,12256,652093.0823166667,12256,847455.06765,12256,391298.3029,12256,2254.4304830287206,8251.668244125327,8.251668244125327,53.20602825690818,69.14613802627285,31.927080850195825,금요일
4,17,7180,16487900,7180,65132792,7180,559440.2397833334,7180,428145.30835,7180,220362.53696666667,7180,2296.364902506964,9071.419498607242,9.071419498607241,77.91646793639741,59.630265786908076,30.691161137418757,금요일
4,18,4118,9397900,4118,35566288,4118,138470.52161666667,4118,213434.54638333333,4118,107727.53390000001,4118,2282.1515298688682,8636.78678970374,8.63678678970374,33.62567304921483,51.82966157924559,26.160158790675087,금요일
4,19,2889,6813700,2889,28022302,2889,94376.21556666667,2889,150538.37308333334,2889,71497.73143333333,2889,2358.4977500865352,9699.65455174801,9.69965455174801,32.66743356409369,52.10743270451137,24.74826287065882,금요일
4,20,2207,5632600,2207,24869282,2207,96115.7971,2207,143045.77503333334,2207,58258.19215,2207,2552.152242863616,11268.365201631173,11.268365201631173,43.550429134571814,64.81457862860596,26.397005958314455,금요일
4,21,1207,3084500,1207,13611787,1207,56693.20426666667,1207,82943.50925,1207,30051.475166666667,1207,2555.509527754764,11277.371168185584,11.277371168185583,46.970343220104944,68.71873177299089,24.897659624413144,금요일
4,22,686,1759600,686,8119732,686,26930.21955,686,42650.87968333333,686,16321.858400000001,686,2565.014577259475,11836.344023323616,11.836344023323615,39.256879810495626,62.17329399902818,23.792796501457726,금요일
4,23,489,1199000,489,4992656,489,15411.342383333333,489,25938.08205,489,10698.6058,489,2451.9427402862984,10209.930470347648,10.209930470347649,31.516037593728697,53.04311257668712,21.87853946830266,금요일
5,0,340,945800,340,4677293,340,9848.754783333334,340,16501.816433333333,340,8022.9053,340,2781.764705882353,13756.744117647058,13.756744117647058,28.966925833333335,48.53475421568628,23.596780294117647,토요일
5,1,175,486600,175,2373616,175,6020.900466666667,175,9061.024816666666,175,4310.902016666667,175,2780.5714285714284,13563.52,13.56352,34.40514552380952,51.77728466666667,24.63372580952381,토요일
5,2,184,511700,184,2789043,184,4526.756316666667,184,6412.847766666667,184,4387.703866666667,184,2780.978260869565,15157.842391304348,15.157842391304348,24.60193650362319,34.85243351449275,23.846216666666667,토요일
5,3,220,555800,220,2628009,220,5916.4756,220,7092.092066666667,220,4854.935066666667,220,2526.3636363636365,11945.495454545455,11.945495454545455,26.89307090909091,32.23678212121212,22.067886666666666,토요일
5,4,833,1538300,833,4648163,833,41792.62993333333,833,22657.236933333334,833,12015.458083333333,833,1846.6986794717886,5580.027611044417,5.580027611044417,50.1712244097639,27.199564145658265,14.424319427771108,토요일
5,5,687,1183300,687,2869528,687,26157.136216666666,687,24450.511866666668,687,7962.9669,687,1722.4163027656477,4176.896652110626,4.176896652110626,38.07443408539544,35.59026472586123,11.59092707423581,토요일
5,6,1252,1901700,1252,3387349,1252,114408.10415,1252,75853.3877,1252,12165.728066666667,1252,1518.929712460064,2705.550319488818,2.7055503194888177,91.38027488019169,60.585772923322686,9.717035197018104,토요일
5,7,4787,14763060,4787,66965900,4787,1729667.9532333333,4787,166076.44578333333,4787,132836.12573333335,4787,3083.989972843117,13989.116356799666,13.989116356799666,361.3260817282919,34.693220343290854,27.74934734349976,토요일
5,8,8302,22340200,8302,102030617,8302,1930984.4842666667,8302,246686.76573333333,8302,249096.40253333334,8302,2690.941941700795,12289.884003854493,12.289884003854493,232.59268661366738,29.714137043282744,30.00438479081346,토요일
5,9,9281,22263700,9281,93095729,9281,193183.93801666668,9281,362429.1909666667,9281,274073.0971166667,9281,2398.847106992781,10030.78644542614,10.03078644542614,20.814991705276014,39.05066167079697,29.53055674137126,토요일
5,10,11008,26932180,11008,108951815,11008,2249408.43555,11008,487311.98236666666,11008,327093.8911333333,11008,2446.6006540697676,9897.51226380814,9.897512263808139,204.34306282249273,44.2688937469719,29.714197959060076,토요일
5,11,11212,26897600,11212,107759842,11212,358042.4943833333,11212,543430.2967333334,11212,333134.5534833333,11212,2399.001070281841,9611.116839100963,9.611116839100964,31.9338650002973,48.46863153169224,29.71232193037222,토요일
